"","Species","SeqFile","Mapped","Total","Map_Pct"
"2065","Dtak","Dere.ovary.unox.SLX-20690-2.1.d101g",12498,4581656,0.27
"2066","Dtak","Dere.ovary.unox.SLX-20690-3.1.d101g",16892,6389752,0.26
"2067","Dtak","Dere.ovary.unox.SLX-20690-4.1.d101g",7718,3742146,0.2
"2068","Dtak","Dere.ovary.unox.SLX-20690-5.1.d101g",9488,4047726,0.23
"2069","Dtak","Dere.ovary.unox.SLX-20690-6.1.d101g",10661,4075898,0.26
"2070","Dtak","Dfic.ovary_FC.unox.SLX-20537-1.1.d101g",8270,3510155,0.23
"2071","Dtak","Dfic.ovary_FC.unox.SLX-20537-1.2.d101g",8432,3564172,0.23
"2072","Dtak","Dfic.ovary_FC.unox.SLX-20537-2.1.d101g",7808,2863483,0.27
"2073","Dtak","Dfic.ovary_FC.unox.SLX-20537-2.2.d101g",7725,2904499,0.26
"2074","Dtak","Dfic.ovary.unox.SLX-21849-1.1.d101g",11250,9014109,0.12
"2075","Dtak","Dfic.ovary.unox.SLX-21849-2.1.d101g",2140,2288828,0.09
"2076","Dtak","Dgri.female_body.unox.SRR5461084.1.d101g",43097,44704184,0.09
"2077","Dtak","Dgri.male_body.unox.SRR5461083.1.d101g",31197,34901142,0.08
"2078","Dtak","Dmau.testis.unox.SRR16213304.1.d101g",22489,8533476,0.26
"2079","Dtak","Dmau.testis.unox.SRR16213305.1.d101g",25763,9176025,0.28
"2080","Dtak","Dmau.testis.unox.SRR7961897.1.d101g",6824,3068825,0.22
"2081","Dtak","Dmel.female_germline.unox.SRR5593238.1.d101g",129025,28049291,0.45
"2082","Dtak","Dmel.female_soma.unox.SRR5593239.1.d101g",94057,9237735,1.01
"2083","Dtak","Dmel.OSC-PiwiIP.unox.SRR2749801.1.d101g",30363,14108665,0.21
"2084","Dtak","Dmel.OSC.unox.SRR1746867.1.d101g",72341,21000391,0.34
"2085","Dtak","Dmel.OSC.unox.SRR2749806.1.d101g",112343,27907057,0.4
"2086","Dtak","Dmel.OSC.unox.SRR823324.1.d101g",92968,23487609,0.39
"2087","Dtak","Dmel.ovary-AGO3IP.unox.SLX-20224-1.1.d101g",7184,5404819,0.13
"2088","Dtak","Dmel.ovary-AGO3IP.unox.SRR1746865.1.d101g",30739,29824537,0.1
"2089","Dtak","Dmel.ovary-AubIP.unox.SLX-20224-1.1.d101g",9708,8620644,0.11
"2090","Dtak","Dmel.ovary-AubIP.unox.SRR1746864.1.d101g",37165,35135787,0.1
"2091","Dtak","Dmel.ovary_FC.unox.SLX-21647-1.1.d101g",18648,10532322,0.17
"2092","Dtak","Dmel.ovary_FC.unox.SLX-21647-2.1.d101g",21838,12664984,0.17
"2093","Dtak","Dmel.ovary_FC.unox.SLX-21647-3.1.d101g",20515,8935861,0.22
"2094","Dtak","Dmel.ovary_FC.unox.SRR1617561.1.d101g",5450,6737489,0.08
"2095","Dtak","Dmel.ovary-PiwiGLIP.unox.SRR1746862.1.d101g",24185,15038613,0.16
"2096","Dtak","Dmel.ovary-PiwiIP-PiwiGLKD.unox.SRR1187951.1.d101g",55224,27815413,0.19
"2097","Dtak","Dmel.ovary-PiwiIP.unox.SLX-20224-1.1.d101g",6132,5000685,0.12
"2098","Dtak","Dmel.ovary-PiwiIP.unox.SRR1746863.1.d101g",51081,31126206,0.16
"2099","Dtak","Dmel.ovary.unox.SLX-20228-1.1.d101g",40501,16398111,0.24
"2100","Dtak","Dmel.ovary.unox.SLX-20228-2.1.d101g",31135,15784775,0.19
"2101","Dtak","Dmel.ovary.unox.SLX-20690-1.1.d101g",7587,4629424,0.16
"2102","Dtak","Dmel.ovary.unox.SLX-20690-2.1.d101g",4036,2848233,0.14
"2103","Dtak","Dmel.ovary.unox.SLX-20690-3.1.d101g",5830,3603210,0.16
"2104","Dtak","Dmel.ovary.unox.SRR1187947.1.d101g",54011,28890333,0.18
"2105","Dtak","Dmel.ovary.unox.SRR823326.1.d101g",29518,14768248,0.19
"2106","Dtak","Dmoj.ovary_FC.unox.SLX-22038-1.1.d101g",3610,2245483,0.16
"2107","Dtak","Dmoj.ovary_FC.unox.SLX-22038-2.1.d101g",4754,5460872,0.08
"2108","Dtak","Dmoj.ovary.ox.SRR21575938.1.d101g",22140,30904984,0.07
"2109","Dtak","Dmoj.ovary.unox.SLX-21849-1.1.d101g",349,599748,0.05
"2110","Dtak","Dmoj.ovary.unox.SLX-22038-3.1.d101g",982,3093628,0.03
"2111","Dtak","Dmoj.ovary.unox.SLX-22038-4.1.d101g",1529,4647914,0.03
"2112","Dtak","Dper.ovary_FC.unox.SLX-22038-1.1.d101g",6747,6016661,0.11
"2113","Dtak","Dper.ovary_FC.unox.SLX-22038-2.1.d101g",1735,1805646,0.09
"2114","Dtak","Dper.ovary.unox.SLX-21647-1.1.d101g",5773,16028618,0.03
"2115","Dtak","Dper.ovary.unox.SLX-21647-2.1.d101g",9419,28159530,0.03
"2116","Dtak","Dpse.ovary_FC.unox.SLX-22038-1.1.d101g",13750,13758285,0.09
"2117","Dtak","Dpse.ovary_FC.unox.SLX-22038-2.1.d101g",71089,57728198,0.12
"2118","Dtak","Dpse.ovary.ox.SRR21575949.1.d101g",31589,38150732,0.08
"2119","Dtak","Dpse.ovary.unox.SLX-21647-1.1.d101g",12649,17723266,0.07
"2120","Dtak","Dpse.ovary.unox.SLX-21647-2.1.d101g",8090,9165501,0.08
"2121","Dtak","Dpse.ovary.unox.SRR21575947.1.d101g",8858,2008205,0.44
"2122","Dtak","Dsec.testis.unox.SRR16213303.1.d101g",15567,7534313,0.2
"2123","Dtak","Dsec.testis.unox.SRR6667444.1.d101g",3729,6713109,0.05
"2124","Dtak","Dsim.ovary_FC.unox.SLX-22038-2.1.d101g",12448,6615008,0.18
"2125","Dtak","Dsim.ovary_FC.unox.SLX-22089-1.1.d101g",22926,13116964,0.17
"2126","Dtak","Dsim.ovary.unox.SLX-20690-1.1.d101g",5772,5392000,0.1
"2127","Dtak","Dsim.ovary.unox.SLX-20690-2.1.d101g",9336,7498176,0.12
"2128","Dtak","Dsim.ovary.unox.SLX-20690-3.1.d101g",13057,10013685,0.13
"2129","Dtak","Dsuz.ovary_FC.unox.SLX-20539-1.1.GCF_000472105",109040,19142975,0.56
"2130","Dtak","Dsuz.ovary_FC.unox.SLX-20539-2.1.GCF_000472105",60297,9564160,0.63
"2131","Dtak","Dsuz.ovary.unox.SLX-20537-1.1.GCF_000472105",9422,7692241,0.12
"2132","Dtak","Dsuz.ovary.unox.SLX-20537-1.2.GCF_000472105",9513,7809661,0.12
"2133","Dtak","Dsuz.ovary.unox.SLX-20537-2.1.GCF_000472105",16666,4684663,0.35
"2134","Dtak","Dsuz.ovary.unox.SLX-20537-2.2.GCF_000472105",16726,4754719,0.35
"2135","Dtak","Dtak.ovary_FC.unox.SLX-20537-1.1.d101g",295209,16270055,1.81
"2136","Dtak","Dtak.ovary_FC.unox.SLX-20537-1.2.d101g",299640,16521475,1.81
"2137","Dtak","Dtak.ovary_FC.unox.SLX-20537-2.1.d101g",310021,17675986,1.75
"2138","Dtak","Dtak.ovary_FC.unox.SLX-20537-2.2.d101g",313431,17920153,1.74
"2139","Dtak","Dtak.ovary.unox.SLX-20537-1.1.d101g",559343,30283327,1.84
"2140","Dtak","Dtak.ovary.unox.SLX-20537-1.2.d101g",565378,30719318,1.84
"2141","Dtak","Dtak.ovary.unox.SLX-20537-2.1.d101g",522152,27273268,1.91
"2142","Dtak","Dtak.ovary.unox.SLX-20537-2.2.d101g",531582,27679229,1.92
"2143","Dtak","Dvir.female_germline.ox.SRR5960791.1.d101g",73830,29142117,0.25
"2144","Dtak","Dvir.female_germline.unox.SRR5960792.1.d101g",58445,22718782,0.25
"2145","Dtak","Dvir.female_soma.ox.SRR5960789.1.d101g",17781,7898964,0.22
"2146","Dtak","Dvir.female_soma.unox.SRR5960790.1.d101g",14786,4788816,0.3
"2147","Dtak","Dvir.ovary_FC.unox.SLX-22038-1.1.d101g",28651,3098555,0.92
"2148","Dtak","Dvir.ovary_FC.unox.SLX-22038-2.1.d101g",9244,2159734,0.42
"2149","Dtak","Dvir.ovary_FC.unox.SRR1617566.1.d101g",16699,6786455,0.24
"2150","Dtak","Dvir.ovary.unox.SLX-20690-1.1.d101g",19511,8813967,0.22
"2151","Dtak","Dvir.ovary.unox.SLX-20690-2.1.d101g",21528,9212370,0.23
"2152","Dtak","Dvir.ovary.unox.SLX-20690-3.1.d101g",34583,11424167,0.3
"2153","Dtak","Dwil.female_body.unox.SRR5461121.1.d101g",4056,4017226,0.1
"2154","Dtak","Dwil.male_body.unox.SRR5461117.1.d101g",4655,22135130,0.02
"2155","Dtak","Dyak.ovary_FC.unox.SLX-22038-2.1.d101g",13821,5706797,0.24
"2156","Dtak","Dyak.ovary_FC.unox.SLX-22089-1.1.d101g",58999,22114442,0.26
"2157","Dtak","Dyak.ovary_FC.unox.SRR1617565.1.d101g",4342,10236023,0.04
"2158","Dtak","Dyak.ovary.unox.SLX-20690-1.1.d101g",8800,9208326,0.09
"2159","Dtak","Dyak.ovary.unox.SLX-20690-2.1.d101g",9591,8027708,0.11
"2160","Dtak","Dyak.ovary.unox.SLX-20690-3.1.d101g",25943,15733978,0.16
"2161","Dtri","Dana.ovary_FC.unox.SLX-22038-2.1.d101g",1037,337677,0.3
"2162","Dtri","Dana.ovary_FC.unox.SLX-22089-1.1.d101g",51913,13874731,0.37
"2163","Dtri","Dana.ovary.unox.SLX-20690-1.1.d101g",10869,9556459,0.11
"2164","Dtri","Dana.ovary.unox.SLX-20690-2.1.d101g",17104,14801319,0.11
"2165","Dtri","Dana.ovary.unox.SLX-20690-3.1.d101g",11390,10180409,0.11
"2166","Dtri","Dazt.ovary.unox.SLX-20537-1.1.GCA_005876895",6032,7755409,0.07
"2167","Dtri","Dazt.ovary.unox.SLX-20537-1.2.GCA_005876895",6096,7889201,0.07
"2168","Dtri","Dazt.ovary.unox.SLX-20537-2.1.GCA_005876895",9912,16092933,0.06
"2169","Dtri","Dazt.ovary.unox.SLX-20537-2.2.GCA_005876895",10666,16347304,0.06
"2170","Dtri","Dbia.ovary_FC.unox.SLX-20537-1.1.d101g",43225,1501488,2.87
"2171","Dtri","Dbia.ovary_FC.unox.SLX-20537-1.2.d101g",42997,1517098,2.83
"2172","Dtri","Dbia.ovary_FC.unox.SLX-20537-2.1.d101g",67803,1898235,3.57
"2173","Dtri","Dbia.ovary_FC.unox.SLX-20537-2.2.d101g",68564,1924545,3.56
"2174","Dtri","Dbia.ovary.unox.SLX-20537-1.1.d101g",29757,1708831,1.74
"2175","Dtri","Dbia.ovary.unox.SLX-20537-1.2.d101g",30189,1729853,1.74
"2176","Dtri","Dbia.ovary.unox.SLX-20537-2.1.d101g",187246,8118660,2.3
"2177","Dtri","Dbia.ovary.unox.SLX-20537-2.2.d101g",189897,8255175,2.3
"2178","Dtri","Dbif.ovary.ox.SRR21575940.1.GCA_009664405",75814,39986675,0.18
"2179","Dtri","Dbif.ovary.unox.SLX-20539-1.1.GCA_009664405",15791,21026775,0.07
"2180","Dtri","Dbif.ovary.unox.SLX-20539-2.1.GCA_009664405",3028,2886871,0.1
"2181","Dtri","Dere.ovary_FC.unox.SLX-22038-2.1.d101g",751,116129,0.64
"2182","Dtri","Dere.ovary_FC.unox.SLX-22089-1.1.d101g",107144,21891290,0.48
"2183","Dtri","Dere.ovary_FC.unox.SRR1617564.1.d101g",31554,6074136,0.51
"2184","Dtri","Dere.ovary.unox.SLX-20690-1.1.d101g",8853,3336013,0.26
"2185","Dtri","Dere.ovary.unox.SLX-20690-2.1.d101g",15373,4581656,0.33
"2186","Dtri","Dere.ovary.unox.SLX-20690-3.1.d101g",20831,6389752,0.32
"2187","Dtri","Dere.ovary.unox.SLX-20690-4.1.d101g",8960,3742146,0.23
"2188","Dtri","Dere.ovary.unox.SLX-20690-5.1.d101g",11586,4047726,0.28
"2189","Dtri","Dere.ovary.unox.SLX-20690-6.1.d101g",12709,4075898,0.31
"2190","Dtri","Dfic.ovary_FC.unox.SLX-20537-1.1.d101g",7484,3510155,0.21
"2191","Dtri","Dfic.ovary_FC.unox.SLX-20537-1.2.d101g",7694,3564172,0.21
"2192","Dtri","Dfic.ovary_FC.unox.SLX-20537-2.1.d101g",7057,2863483,0.24
"2193","Dtri","Dfic.ovary_FC.unox.SLX-20537-2.2.d101g",7169,2904499,0.24
"2194","Dtri","Dfic.ovary.unox.SLX-21849-1.1.d101g",10768,9014109,0.11
"2195","Dtri","Dfic.ovary.unox.SLX-21849-2.1.d101g",1939,2288828,0.08
"2196","Dtri","Dgri.female_body.unox.SRR5461084.1.d101g",21753,44704184,0.04
"2197","Dtri","Dgri.male_body.unox.SRR5461083.1.d101g",38540,34901142,0.11
"2198","Dtri","Dmau.testis.unox.SRR16213304.1.d101g",13596,8533476,0.15
"2199","Dtri","Dmau.testis.unox.SRR16213305.1.d101g",15081,9176025,0.16
"2200","Dtri","Dmau.testis.unox.SRR7961897.1.d101g",10990,3068825,0.35
"2201","Dtri","Dmel.female_germline.unox.SRR5593238.1.d101g",399970,28049291,1.42
"2202","Dtri","Dmel.female_soma.unox.SRR5593239.1.d101g",117263,9237735,1.26
"2203","Dtri","Dmel.OSC-PiwiIP.unox.SRR2749801.1.d101g",113395,14108665,0.8
